date;Heat Flux;T1;T2;U;Analysis period;U24;U2/3s;U2/3e;
2018-12-16 12:55:26;27.3097133636475;22.5625;9.0625;1.93997925506241;1;1;1;0;
2018-12-16 13:05:26;25.6419429779053;22.625;8.875;1.92481930234017;1;1;1;0;
2018-12-16 13:15:26;26.6148090362549;22.625;8.9375;1.92810541186467;1;1;1;0;
2018-12-16 13:25:26;24.8080596923828;22.625;9.3125;1.91906632011103;1;1;1;0;
2018-12-16 13:35:26;24.3911170959473;22.625;9;1.90291770847364;1;1;1;0;
2018-12-16 13:45:26;27.4486923217773;22.625;9.25;1.9192711821354;1;1;1;0;
2018-12-16 13:55:26;26.0588855743408;22.75;10.375;1.93643032485224;1;1;1;0;
2018-12-16 14:05:26;28.977481842041;22.75;10;1.96555083554953;1;1;1;0;
2018-12-16 14:15:26;27.7266540527344;22.75;10;1.98221259117126;1;1;1;0;
2018-12-16 14:25:26;26.7537899017334;22.625;8.875;1.97932549346265;1;1;1;0;
2018-12-16 14:35:26;25.5029640197754;22.5;9.1875;1.97479862884817;1;1;1;0;
2018-12-16 14:45:26;26.0588855743408;22.5;9.375;1.97549624268874;1;1;1;0;
2018-12-16 14:55:26;25.5029640197754;22.5;8.875;1.96888684292559;1;1;1;0;
2018-12-16 15:05:26;25.5029640197754;22.375;9.25;1.9673944681809;1;1;1;0;
2018-12-16 15:15:26;24.5300979614258;22.4375;9.25;1.96150205136587;1;1;1;0;
2018-12-16 15:25:26;25.3639831542969;22.5;9.25;1.95903172467104;1;1;1;0;
2018-12-16 15:35:26;24.5300979614258;22.375;9.5625;1.9568903919228;1;1;1;0;
2018-12-16 15:45:26;23.9741744995117;22.375;9.375;1.9516415874617;1;1;1;0;
2018-12-16 15:55:26;25.6419429779053;22.5;10;1.95591473298433;1;1;1;0;
2018-12-16 16:05:26;25.6419429779053;22.4375;10;1.96023944646206;1;1;1;0;
2018-12-16 16:15:26;24.9470405578613;22.4375;9.375;1.95816311239609;1;1;1;0;
2018-12-16 16:25:26;25.9199047088623;22.5;9.875;1.96179576857153;1;1;1;0;
2018-12-16 16:35:26;26.6148090362549;22.5;10.25;1.9693464672633;1;1;1;0;
2018-12-16 16:45:26;27.1707324981689;22.5625;10.25;1.97759522668479;1;1;1;0;
2018-12-16 16:55:26;25.6419429779053;22.5;10;1.98010835143939;1;1;1;0;
2018-12-16 17:05:26;26.1978664398193;22.5;10;1.98392123327617;1;1;1;0;
2018-12-16 17:15:26;27.1707324981689;22.5;10.625;1.99315233321997;1;1;1;0;
2018-12-16 17:25:26;26.0588855743408;22.5;10.625;1.99908151552659;1;1;1;0;
2018-12-16 17:35:26;27.0317516326904;22.5;10.3125;2.005505462945;1;1;1;0;
2018-12-16 17:45:26;27.0317516326904;22.5;10.625;2.01303464921618;1;1;1;0;
2018-12-16 17:55:26;25.0860214233398;22.5625;10.5;2.01486456604525;1;1;1;0;
2018-12-16 18:05:26;26.3368473052979;22.5;10.375;2.01908858031719;1;1;1;0;
2018-12-16 18:15:26;28.977481842041;22.6875;10.625;2.02906236500653;1;1;1;0;
2018-12-16 18:25:26;28.8385009765625;22.8125;10.75;2.03823783545589;1;1;1;0;
2018-12-16 18:35:26;30.228307723999;22.875;10.5625;2.04875930502658;1;1;1;0;
2018-12-16 18:45:26;31.0621929168701;22.875;10.4375;2.0599152251877;1;1;1;0;
2018-12-16 18:55:26;28.8385009765625;22.875;10.1875;2.06518550969018;1;1;1;0;
2018-12-16 19:05:26;31.3401527404785;22.875;10.5;2.07619511265616;1;1;1;0;
2018-12-16 19:15:26;29.5334033966064;22.9375;10.125;2.08164394613481;1;1;1;0;
2018-12-16 19:25:26;31.3401527404785;23;10.0625;2.08964464331046;1;1;1;0;
2018-12-16 19:35:26;27.8656349182129;22.875;10.625;2.09366991886828;1;1;1;0;
2018-12-16 19:45:26;27.1707324981689;22.875;10.875;2.09722745233357;1;1;1;0;
2018-12-16 19:55:26;27.5876731872559;22.875;10.625;2.10045542705314;1;1;1;0;
2018-12-16 20:05:26;28.699520111084;22.75;10.375;2.10496653729596;1;1;1;0;
2018-12-16 20:15:26;27.4486923217773;22.8125;10.5;2.10746762644471;1;1;1;0;
2018-12-16 20:25:26;27.5876731872559;22.875;10.5;2.10988149286056;1;1;1;0;
2018-12-16 20:35:26;26.3368473052979;22.75;10.375;2.11023795099423;1;1;1;0;
2018-12-16 20:45:26;27.0317516326904;22.75;10.375;2.11165093577057;1;1;1;0;
2018-12-16 20:55:26;27.0317516326904;22.75;9.5625;2.1104198895179;1;1;1;0;
2018-12-16 21:05:26;26.7537899017334;22.75;10.1875;2.11077780848056;1;1;1;0;
2018-12-16 21:15:26;26.6148090362549;22.75;9.0625;2.10747290008049;1;1;1;0;
2018-12-16 21:25:26;25.6419429779053;22.625;9.75;2.10534692432828;1;1;1;0;
2018-12-16 21:35:26;25.9199047088623;22.625;9.875;2.10405462293547;1;1;1;0;
2018-12-16 21:45:26;26.1978664398193;22.625;10;2.10355147062774;1;1;1;0;
2018-12-16 21:55:26;28.8385009765625;22.6875;10.375;2.1075258050243;1;1;1;0;
2018-12-16 22:05:26;27.1707324981689;22.6875;10.125;2.10845000360803;1;1;1;0;
2018-12-16 22:15:26;26.0588855743408;22.6875;10.5;2.10892394590198;1;1;1;0;
2018-12-16 22:25:26;27.1707324981689;22.625;10.375;2.11064529726037;1;1;1;0;
2018-12-16 22:35:26;27.3097133636475;22.6875;10;2.11131812248608;1;1;1;0;
2018-12-16 22:45:26;25.6419429779053;22.625;9.625;2.10906743427361;1;1;1;0;
2018-12-16 22:55:26;25.6419429779053;22.625;9.5;2.10656547356281;1;1;1;0;
2018-12-16 23:05:26;25.7809238433838;22.625;10.0625;2.10574058087993;1;1;1;0;
2018-12-16 23:15:26;26.1978664398193;22.625;10;2.10527994319582;1;1;1;0;
2018-12-16 23:25:26;26.6148090362549;22.6875;9.625;2.1042424797357;1;1;1;0;
