date;Heat Flux;T1;T2;U;Analysis period (0=no, 1 = yes);U24;U2/3s;U2/3e;
2019-02-21 21:14:27;34.3977279663086;21.5;9.625;2.60740447941839;1;1;1;0;
2019-02-21 21:24:27;32.4519996643066;21.5;9.75;2.60823571231563;1;1;1;0;
2019-02-21 21:34:27;31.8960762023926;21.5625;9.875;2.60887908392499;1;1;1;0;
2019-02-21 21:44:27;31.6181144714355;21.625;10.125;2.60961140556378;1;1;1;0;
2019-02-21 21:54:27;32.1740379333496;21.5625;9.875;2.61036610421969;1;1;1;0;
2019-02-21 22:04:27;30.228307723999;21.5;9.875;2.61031354895622;1;1;1;0;
2019-02-21 22:14:27;30.5062694549561;21.5;10.125;2.61067669784276;1;1;1;0;
2019-02-21 22:24:27;29.672384262085;21.5;10.125;2.61066601615333;1;1;1;0;
2019-02-21 22:34:27;30.228307723999;21.375;10.0625;2.61097305203076;1;1;1;0;
2019-02-21 22:44:27;30.5062694549561;21.375;9.9375;2.61125574382261;1;1;1;0;
2019-02-21 22:54:27;30.5062694549561;21.375;10.125;2.61174973850369;1;1;1;0;
2019-02-21 23:04:27;30.7842311859131;21.3125;10.125;2.6124309062841;1;1;1;0;
2019-02-21 23:14:27;29.1164627075195;21.375;10.25;2.61245393245819;1;1;1;0;
2019-02-21 23:24:27;33.0079231262207;21.25;10.375;2.61443566110853;1;1;1;0;
2019-02-21 23:34:27;30.9232120513916;21.375;10.75;2.61578504914344;1;1;1;0;
2019-02-21 23:44:27;28.0046157836914;21.3125;10.75;2.6159453935087;1;1;1;0;
2019-02-21 23:54:27;29.672384262085;21.3125;10.5;2.6165353218953;1;1;1;0;
2019-02-22 00:04:27;28.421558380127;21.25;10.5;2.61665967336783;1;1;1;0;
2019-02-22 00:14:27;30.0893268585205;21.25;10.375;2.61734773315587;1;1;1;0;
2019-02-22 00:24:27;28.2825775146484;21.25;10.25;2.61713459235958;1;1;1;0;
2019-02-22 00:34:27;29.8113651275635;21.25;9.8125;2.61708362751294;1;1;1;0;
2019-02-22 00:44:27;32.7299613952637;21.125;9.625;2.61817750069211;1;1;1;0;
2019-02-22 00:54:27;30.7842311859131;21.125;9.625;2.61845662013318;1;1;1;0;
2019-02-22 01:04:27;29.8113651275635;21.125;10;2.61873686712813;1;1;1;0;
2019-02-22 01:14:27;30.9232120513916;21.25;9.75;2.61906768700399;1;1;1;0;
2019-02-22 01:24:27;29.672384262085;21.125;9.5625;2.61881879209935;1;1;1;0;
2019-02-22 01:34:27;31.7570953369141;21.125;9.875;2.61975019487414;1;1;1;0;
2019-02-22 01:44:27;30.3672885894775;21.125;9.75;2.61997946511281;1;1;1;0;
2019-02-22 01:54:27;30.9232120513916;21;9.5;2.6202984633097;1;1;1;0;
2019-02-22 02:04:27;31.0621929168701;21.125;9.1875;2.6202113891919;1;1;1;0;
2019-02-22 02:14:27;30.228307723999;21.0625;9.375;2.62005391299539;1;1;1;0;
2019-02-22 02:24:27;32.1740379333496;21.125;9.375;2.62060428019531;1;1;1;0;
2019-02-22 02:34:27;34.2587471008301;21.0625;9.1875;2.62184278635703;1;1;1;0;
2019-02-22 02:44:27;31.8960762023926;21;9.125;2.62214190742888;1;1;1;0;
2019-02-22 02:54:27;31.201171875;21.125;8.9375;2.62184636485356;1;1;1;0;
2019-02-22 03:04:27;32.8689422607422;21.125;8.6875;2.62194738460624;1;1;1;0;
2019-02-22 03:14:27;34.5367088317871;21.125;8.5;2.62250264645626;1;1;1;0;
2019-02-22 03:24:27;35.3705940246582;21;8.25;2.62324739200948;1;1;1;0;
2019-02-22 03:34:27;34.8146705627441;21.125;8.25;2.62364610254746;1;1;1;0;
2019-02-22 03:44:27;37.8722457885742;21;8.125;2.62520693762057;1;1;1;0;
2019-02-22 03:54:27;38.2891883850098;20.875;7.5625;2.62647467468296;1;1;1;0;
2019-02-22 04:04:27;37.733268737793;20.875;7.625;2.62758179287013;1;1;1;0;
2019-02-22 04:14:27;37.3163261413574;20.875;7.5625;2.62845954969356;1;1;1;0;
2019-02-22 04:24:27;37.8722457885742;21.125;7.5625;2.6292906688324;1;1;1;0;
2019-02-22 04:34:27;39.1230735778809;21.75;7.375;2.62978398489686;1;1;1;0;
2019-02-22 04:44:27;40.790843963623;22;7.4375;2.63070635762205;1;1;1;0;
2019-02-22 04:54:27;40.6518630981445;21.875;7.375;2.63162822716812;1;1;1;0;
2019-02-22 05:04:27;41.9026870727539;21.875;7.5;2.63311830378674;1;1;1;0;
2019-02-22 05:14:27;40.790843963623;21.8125;7.125;2.63388861768322;1;1;1;0;
2019-02-22 05:24:27;39.6789970397949;21.9375;7.25;2.6342483083852;1;1;1;0;
2019-02-22 05:34:27;39.956958770752;22;7.125;2.63452642288999;1;1;1;0;
2019-02-22 05:44:27;42.0416679382324;22;7.1875;2.63560708369543;1;1;1;0;
2019-02-22 05:54:27;38.8451118469238;22;7.125;2.63547901262439;1;1;1;0;
2019-02-22 06:04:27;43.014533996582;22.0625;7.375;2.63700482433078;1;1;1;0;
2019-02-22 06:14:27;39.2620544433594;22.0625;7.375;2.6371920266172;1;1;1;0;
2019-02-22 06:24:27;40.6518630981445;22.125;7.6875;2.63809600196567;1;1;1;0;
2019-02-22 06:34:27;42.0416679382324;22.125;7.875;2.63964857462175;1;1;1;0;
2019-02-22 06:44:27;39.956958770752;22.1875;7.875;2.64040453904453;1;1;1;0;
2019-02-22 06:54:27;40.3739013671875;22.25;7.9375;2.64129709454466;1;1;1;0;
2019-02-22 07:04:27;41.0688056945801;22.3125;8.375;2.64276054964761;1;1;1;0;
2019-02-22 07:14:27;38.4281692504883;22.375;8.5625;2.64341940067192;1;1;1;0;
2019-02-22 07:24:27;37.0383644104004;22.375;9.25;2.64421787926868;1;1;1;0;
2019-02-22 07:34:27;34.1197662353516;22.375;8.5;2.64334676357737;1;1;1;0;
2019-02-22 07:44:27;37.8722457885742;22.25;8.0625;2.6434715572258;1;1;1;0;
2019-02-22 07:54:27;37.8722457885742;22.3125;8;2.64348417233617;1;1;1;0;
2019-02-22 08:04:27;36.4824409484863;22.375;8.25;2.64319776388346;1;1;1;0;
2019-02-22 08:14:27;39.5400161743164;22.375;8.375;2.64404131743596;1;1;1;0;
2019-02-22 08:24:27;39.5400161743164;22.375;8.625;2.64509605420192;1;1;1;0;
2019-02-22 08:34:27;40.6518630981445;22.4375;8.5;2.64634421800747;1;1;1;0;
2019-02-22 08:44:27;38.5671501159668;22.5;8.6875;2.64700538043851;1;1;1;0;
2019-02-22 08:54:27;30.9232120513916;21.25;9.125;2.6466223453791;1;1;1;0;
2019-02-22 09:04:27;32.0350570678711;21.3125;9.25;2.64665821986377;1;1;1;0;
2019-02-22 09:14:27;29.672384262085;21.125;9.375;2.64619571333292;1;1;1;0;
2019-02-22 09:24:27;35.9265174865723;22.375;9.375;2.6466886186386;1;1;1;0;
2019-02-22 09:34:27;35.0926322937012;23;10.125;2.64701560418866;1;1;1;0;
2019-02-22 09:44:27;32.5909805297852;23.125;10.5625;2.64680346490499;1;1;1;0;
2019-02-22 09:54:27;30.9232120513916;23.375;11.125;2.64632473489923;1;1;1;0;
2019-02-22 10:04:27;29.950345993042;23.5;11.125;2.64543535848875;1;1;1;0;
2019-02-22 10:14:27;31.0621929168701;23.5;11.125;2.64490498993136;1;1;1;0;
2019-02-22 10:24:27;29.5334033966064;23.625;11.25;2.64389659794892;1;1;1;0;
2019-02-22 10:34:27;30.0893268585205;23.625;9.875;2.64192945261689;1;1;1;0;
2019-02-22 10:44:27;32.0350570678711;23.625;10;2.64069081774842;1;1;1;0;
2019-02-22 10:54:27;29.1164627075195;23.8125;10.5;2.63881070913334;1;1;1;0;
2019-02-22 11:04:27;27.4486923217773;24;11.75;2.63729789704599;1;1;1;0;
2019-02-22 11:14:27;27.7266540527344;24;12.1875;2.63623886643386;1;1;1;0;
2019-02-22 11:24:27;28.0046157836914;24;12.375;2.635425312325;1;1;1;0;
2019-02-22 11:34:27;28.1435966491699;24.125;12.375;2.63455915301984;1;1;1;0;
2019-02-22 11:44:27;25.9199047088623;24.1875;12.875;2.63337156975936;1;1;1;0;
2019-02-22 11:54:27;20.0827140808105;24.1875;13.125;2.63061373927584;1;1;1;0;
2019-02-22 12:04:27;14.6624660491943;23.3125;13.5;2.62722558027631;1;1;1;0;
2019-02-22 12:14:27;14.2455244064331;22.9375;14.25;2.62462578928937;1;1;1;0;
2019-02-22 12:24:27;18.414945602417;23;14.1875;2.62320080238724;1;1;1;0;
2019-02-22 12:34:27;12.9946975708008;22.75;14.25;2.62039630758788;1;1;1;0;
2019-02-22 12:44:27;18.2759647369385;22.75;14.25;2.61919426161657;1;1;1;0;
2019-02-22 12:54:27;20.7776184082031;22.875;14;2.61845417369496;1;1;1;0;
2019-02-22 13:04:27;18.692907333374;22.125;13.625;2.61738803956101;1;1;1;0;
2019-02-22 13:14:27;20.6386375427246;22.25;13.75;2.61690789013173;1;1;1;0;
2019-02-22 13:24:27;22.5843677520752;22.1875;13.5;2.61686324228859;1;1;1;0;
2019-02-22 13:34:27;28.5605392456055;22.875;13.1875;2.61781573923523;1;1;1;0;
2019-02-22 13:44:27;27.5876731872559;23.375;13.375;2.61823278658929;1;1;1;0;
2019-02-22 13:54:27;27.1707324981689;23.625;13.25;2.6182347237855;1;1;1;0;
2019-02-22 14:04:27;26.0588855743408;23.625;13;2.61771723253625;1;1;1;0;
2019-02-22 14:14:27;25.6419429779053;23.5;12.8125;2.61703279673908;1;1;1;0;
2019-02-22 14:24:27;22.8623294830322;22.8125;13;2.61620932437226;1;1;1;0;
2019-02-22 14:34:27;23.8351936340332;22.5;13.1875;2.61605533921701;1;1;1;0;
2019-02-22 14:44:27;25.5029640197754;22.25;12.9375;2.61638702239541;1;1;1;0;
2019-02-22 14:54:27;26.7537899017334;22;12.875;2.61722183199888;1;1;1;0;
2019-02-22 15:04:27;28.1435966491699;22.375;12.625;2.61798097440212;1;1;1;1;
2019-02-22 15:14:27;26.6148090362549;21.75;12.5625;2.61871977342428;1;1;1;1;
2019-02-22 15:24:27;29.255443572998;22;12.3125;2.61983737401893;1;1;1;1;
2019-02-22 15:34:27;28.699520111084;22.25;12;2.6203666897276;1;1;1;1;
2019-02-22 15:44:27;31.201171875;22.375;11.5;2.62113973270701;1;1;1;1;
2019-02-22 15:54:27;30.7842311859131;22.5;11.375;2.62160244196576;1;1;1;1;
2019-02-22 16:04:27;31.7570953369141;22.625;11;2.62196619802115;1;1;1;1;
2019-02-22 16:14:27;32.5909805297852;22.625;11;2.62256357951141;1;1;1;1;
2019-02-22 16:24:27;33.7028274536133;22.625;10.75;2.62328569092098;1;1;1;1;
2019-02-22 16:34:27;33.9807891845703;22.75;10.875;2.62408112837799;1;1;1;1;
2019-02-22 16:44:27;34.8146705627441;22.5;10.5625;2.62505896122651;1;1;1;1;
2019-02-22 16:54:27;35.3705940246582;22.5;10.5625;2.62618552763719;1;1;1;1;
2019-02-22 17:04:27;35.3705940246582;22.375;10.5;2.62735031407718;1;1;1;1;
2019-02-22 17:14:27;37.733268737793;22.25;10.3125;2.62911731752447;1;1;1;1;
2019-02-22 17:24:27;36.6214218139648;22.125;10.25;2.6306106804454;1;1;1;1;
2019-02-22 17:34:27;36.8993835449219;22;10.1875;2.63221621889566;1;1;1;1;
2019-02-22 17:44:27;34.9536514282227;22.125;10;2.63305075648427;1;1;1;1;
2019-02-22 17:54:27;37.733268737793;21.875;9.6875;2.63459568901948;1;1;1;1;
2019-02-22 18:04:27;36.6214218139648;21.9375;9.5;2.63564715912365;1;1;1;1;
2019-02-22 18:14:27;36.4824409484863;21.25;9.0625;2.63683298149378;1;1;1;1;
2019-02-22 18:24:27;40.512882232666;21.5;8.75;2.63870110574212;1;1;1;1;
2019-02-22 18:34:27;41.0688056945801;21.4375;8.375;2.64048365300132;1;1;1;1;
2019-02-22 18:44:27;42.8755531311035;21.25;8.125;2.64269542068553;1;1;1;1;
2019-02-22 18:54:27;42.458610534668;20.9375;7.75;2.64473549232725;1;1;1;1;
2019-02-22 19:04:27;41.2077865600586;20.8125;7.375;2.64625019498757;1;1;1;1;
2019-02-22 19:14:27;43.2924957275391;20.8125;7.125;2.64813281547138;1;1;1;1;
2019-02-22 19:24:27;43.8484191894531;20.6875;6.75;2.64997349924258;1;1;1;1;
2019-02-22 19:34:27;44.4043426513672;20.5625;6.5;2.65185993291159;1;1;1;1;
2019-02-22 19:44:27;48.4347839355469;20.375;6.375;2.65483714258656;1;1;1;1;
2019-02-22 19:54:27;46.0721092224121;20.625;6.125;2.65682431668918;1;1;1;1;
2019-02-22 20:04:27;46.6280326843262;20.625;6;2.65885484579295;1;1;1;1;
2019-02-22 20:14:27;47.1839561462402;20.625;6;2.66101460609265;1;1;1;1;
2019-02-22 20:24:27;48.0178413391113;20.5625;5.8125;2.66328788013436;1;1;1;1;
2019-02-22 20:34:27;48.4347839355469;20.75;5.75;2.66547940975836;1;1;1;1;
2019-02-22 20:44:27;47.6008987426758;20.625;5.625;2.66743948953745;1;1;1;1;
2019-02-22 20:54:27;48.1568222045898;20.75;5.625;2.66944145642684;1;1;1;1;
2019-02-22 21:04:27;49.1296882629395;21.3125;5.4375;2.67116489002989;1;1;1;1;
2019-02-22 21:14:27;50.2415313720703;20.6875;5.125;2.67336942232199;1;1;1;1;
2019-02-22 21:24:27;48.8517265319824;19.6875;4.75;2.675628105861;1;1;1;1;
2019-02-22 21:34:27;48.8517265319824;20.25;4.625;2.67740533247584;1;1;1;1;
2019-02-22 21:44:27;50.3805122375488;20.375;4.375;2.6793002843561;1;1;1;1;
2019-02-22 21:54:27;52.7431869506836;20.375;4.1875;2.68164548638242;1;1;1;1;
2019-02-22 22:04:27;50.6584739685059;20.5;3.875;2.68315964213295;1;1;1;1;
2019-02-22 22:14:27;57.1905670166016;20.625;3.875;2.68619904232797;1;1;1;1;
2019-02-22 22:24:27;51.9093017578125;20.5;3.5625;2.68778354904902;1;1;1;1;
2019-02-22 22:34:27;51.492359161377;20.375;3.375;2.68921087761294;1;1;1;1;
2019-02-22 22:44:27;54.1329917907715;20.1875;3.1875;2.691273438074;1;1;1;1;
2019-02-22 22:54:27;53.994010925293;20.1875;3;2.69316173011436;1;1;1;1;
2019-02-22 23:04:27;57.7464904785156;20.1875;2.875;2.6958642718196;1;1;1;1;
2019-02-22 23:14:27;52.4652252197266;19.875;2.75;2.6973885370096;1;1;1;1;
2019-02-22 23:24:27;53.8550300598145;20.375;2.75;2.69890994480694;1;1;1;1;
2019-02-22 23:34:27;55.5228004455566;20.0625;2.5;2.70085918012651;1;1;1;1;
2019-02-22 23:44:27;58.1634330749512;19.875;2.1875;2.70334229389756;1;1;1;1;
2019-02-22 23:54:27;56.6346473693848;19.625;2;2.70548098240092;1;1;1;1;
2019-02-23 00:04:27;56.0787239074707;19.75;1.9375;2.70734979981792;1;1;1;1;
2019-02-23 00:14:27;60.2481460571289;19.875;1.75;2.70998684153202;1;1;1;1;
2019-02-23 00:24:27;56.9126052856445;20;1.625;2.71165858150677;1;1;1;1;
2019-02-23 00:34:27;63.583683013916;19.6875;1.625;2.71507475375815;1;1;1;1;
2019-02-23 00:44:27;58.5803756713867;19.8125;1.375;2.71705942474895;1;1;1;1;
2019-02-23 00:54:27;55.6617813110352;19.75;1.375;2.71838966145137;1;1;1;1;
2019-02-23 01:04:27;58.8583374023438;19.25;1.1875;2.72064314066265;1;1;1;1;
2019-02-23 01:14:27;56.4956665039063;19.5;1.0625;2.72209973274543;1;1;1;1;
2019-02-23 01:24:27;58.8583374023438;19.5;0.9375;2.72400710172271;1;1;1;1;
2019-02-23 01:34:27;60.1091651916504;19.75;0.875;2.72598929570539;1;1;1;1;
2019-02-23 01:44:27;64.8345108032227;19.8125;0.75;2.72891113567902;1;1;1;1;
2019-02-23 01:54:27;64.1396026611328;20.0625;0.6875;2.73145777056795;1;1;1;1;
2019-02-23 02:04:27;63.1667404174805;19.8125;0.625;2.73387862029177;1;1;1;1;
2019-02-23 02:14:27;63.861644744873;19.875;0.3125;2.73620444243728;1;1;1;1;
2019-02-23 02:24:27;63.7226638793945;19.875;0.25;2.73844077755266;1;1;1;1;
2019-02-23 02:34:27;65.1124725341797;19.9375;0.125;2.74085216352502;1;1;1;1;
2019-02-23 02:44:27;60.9430465698242;19.8125;0;2.74232043995378;1;1;1;1;
2019-02-23 02:54:27;61.3599891662598;19.875;-0.125;2.74375443860361;1;1;1;1;
2019-02-23 03:04:27;63.305721282959;19.875;-0.125;2.74560234972442;1;1;1;1;
2019-02-23 03:14:27;66.085334777832;20;-0.25;2.74789081392429;1;1;1;1;
2019-02-23 03:24:27;63.4447021484375;19.9375;-0.375;2.74954809846295;1;1;1;1;
2019-02-23 03:34:27;62.6108169555664;20.3125;-0.375;2.75078731997665;1;1;1;1;
2019-02-23 03:44:27;65.529411315918;20.375;-0.375;2.75260689782591;1;1;1;1;
2019-02-23 03:54:27;63.861644744873;20;-0.5;2.75420038157947;1;1;1;1;
2019-02-23 04:04:27;62.6108169555664;20.375;-0.5625;2.75525566887002;1;1;1;1;
2019-02-23 04:14:27;64.6955261230469;20.125;-0.625;2.75685432411489;1;1;1;1;
2019-02-23 04:24:27;64.2785873413086;20.25;-0.8125;2.75816841044797;1;1;1;1;
2019-02-23 04:34:27;63.1667404174805;19.9375;-0.875;2.759381970081;1;1;1;1;
2019-02-23 04:44:27;63.1667404174805;20.125;-0.875;2.76047640854478;1;1;1;1;
2019-02-23 04:54:27;63.027759552002;20;-1;2.76153223840401;1;1;1;1;
2019-02-23 05:04:27;63.583683013916;19.75;-1.125;2.76276617442027;1;1;1;1;
2019-02-23 05:14:27;64.6955261230469;20;-1.125;2.76407653890693;1;1;1;1;
2019-02-23 05:24:27;68.3090286254883;20.0625;-1.3125;2.76597754563766;1;1;1;1;
2019-02-23 05:34:27;68.3090286254883;19.875;-1.375;2.76793285394278;1;1;1;1;
2019-02-23 05:44:27;66.3632965087891;20.375;-1.25;2.76926169403055;1;1;1;1;
2019-02-23 05:54:27;66.085334777832;20;-1.4375;2.77062795820543;1;1;1;1;
2019-02-23 06:04:27;65.807373046875;19.875;-1.625;2.77189101558886;1;1;1;1;
2019-02-23 06:14:27;65.9463577270508;20.125;-1.5;2.77310126820594;1;1;1;1;
2019-02-23 06:24:27;64.4175643920898;20.125;-1.75;2.77385502581182;1;1;1;1;
2019-02-23 06:34:27;66.3632965087891;19.5625;-1.75;2.77530287929243;1;1;1;1;
2019-02-23 06:44:27;70.3937377929688;20.1875;-1.75;2.7771950515637;1;1;1;1;
2019-02-23 06:54:27;70.53271484375;20.375;-1.8125;2.77896068689883;1;1;1;1;
2019-02-23 07:04:27;65.1124725341797;20.625;-1.8125;2.77950488136663;1;1;1;1;
2019-02-23 07:14:27;66.3632965087891;21;-1.8125;2.78008517636953;1;1;1;1;
2019-02-23 07:24:27;71.6445617675781;20.75;-1.75;2.78186240703187;1;1;1;1;
2019-02-23 07:34:27;66.2243118286133;20.625;-1.75;2.78263697004852;1;1;1;1;
2019-02-23 07:44:27;67.0581970214844;20.625;-1.75;2.78356639320404;1;1;1;1;
2019-02-23 07:54:27;59.5532417297363;20.875;-1.5;2.78303988504575;1;1;1;1;
2019-02-23 08:04:27;57.1905670166016;21;-1.5;2.78199723696787;1;1;1;1;
2019-02-23 08:14:27;51.492359161377;20.75;-1.5;2.78000661819444;1;1;1;1;
2019-02-23 08:24:27;60.2481460571289;21.25;-1.125;2.7796343631157;1;1;1;1;
2019-02-23 08:34:27;61.6379508972168;21.25;-1;2.77959474125643;1;1;1;1;
2019-02-23 08:44:27;52.4652252197266;21.375;-0.875;2.77782309470286;1;1;1;1;
2019-02-23 08:54:27;53.4380874633789;21.5625;-0.5;2.77634714312049;1;1;1;1;
2019-02-23 09:04:27;51.9093017578125;21.6875;-0.375;2.77459704989957;1;1;1;1;
2019-02-23 09:14:27;53.8550300598145;21.6875;-0.375;2.77322429374231;1;1;1;1;
2019-02-23 09:24:27;48.5737648010254;21.625;-0.125;2.77104258534524;1;1;1;1;
2019-02-23 09:34:27;18.8318881988525;21.625;-0.1875;2.76334343933652;1;1;1;1;
2019-02-23 09:44:27;42.5975914001465;21.875;0.25;2.7601811241408;1;1;1;1;
2019-02-23 09:54:27;42.5975914001465;21.625;0.0625;2.7570755436917;1;1;1;1;
2019-02-23 10:04:27;47.7398796081543;21.9375;0.375;2.75493463581905;1;1;1;1;
2019-02-23 10:14:27;45.2382278442383;21.625;0.5;2.75257426448416;1;1;1;1;
2019-02-23 10:24:27;44.1263809204102;22;0.375;2.74978081133166;1;1;1;1;
2019-02-23 10:34:27;41.9026870727539;22;1.375;2.74710377462366;1;1;1;1;
2019-02-23 10:44:27;46.0721092224121;21.875;1;2.74507382928143;1;1;1;1;
2019-02-23 10:54:27;45.3772048950195;22.125;0.875;2.74274992628212;1;1;1;1;
2019-02-23 11:04:27;51.2143974304199;22;0.9375;2.74157859445726;1;1;1;1;
2019-02-23 11:14:27;52.4652252197266;21.875;1.0625;2.74076071433799;1;1;1;1;
2019-02-23 11:24:27;53.1601257324219;22.375;1.125;2.73985951123014;1;1;1;1;
2019-02-23 11:34:27;55.3838195800781;22.0625;1.125;2.73950927462715;1;1;1;1;
2019-02-23 11:44:27;54.9668769836426;22;1.375;2.73923892195324;1;1;1;1;
2019-02-23 11:54:27;56.4956665039063;21.75;1.5;2.73941893964387;1;1;1;1;
2019-02-23 12:04:27;57.8854713439941;21.9375;1.625;2.73981071423736;1;1;1;1;
2019-02-23 12:14:27;58.4413948059082;21.75;1.5625;2.74035623016833;1;1;1;1;
2019-02-23 12:24:27;58.8583374023438;21.625;1.875;2.74117848695208;1;1;1;1;
2019-02-23 12:34:27;54.8278961181641;21.8125;1.8125;2.74117923544439;1;1;1;1;
2019-02-23 12:44:27;56.0787239074707;21.375;2;2.74169106857151;1;1;1;1;
2019-02-23 12:54:27;59.2752799987793;21.75;2.0625;2.74260154569332;1;1;1;1;
2019-02-23 13:04:27;54.9668769836426;21.875;2;2.74267992664283;1;1;1;1;
2019-02-23 13:14:27;53.8550300598145;22.0625;2.625;2.74277281543445;1;1;1;1;
2019-02-23 13:24:27;55.1058578491211;22.25;2.75;2.74304872355765;1;1;1;1;
2019-02-23 13:34:27;49.2686653137207;22;2.75;2.74244928778423;1;1;1;1;
2019-02-23 13:44:27;51.770320892334;22.625;2.75;2.74198692494715;1;1;1;1;
2019-02-23 13:54:27;55.1058578491211;22.5;3.3125;2.74240704833632;1;1;1;1;
2019-02-23 14:04:27;55.9397430419922;22.5625;3.0625;2.74282056128681;1;1;1;1;
2019-02-23 14:14:27;52.1872634887695;22.8125;4.75;2.74326333370849;1;1;1;1;
2019-02-23 14:24:27;55.5228004455566;22.375;2.625;2.74348746344713;1;1;1;1;
2019-02-23 14:34:27;56.0787239074707;21.75;3;2.74425892796288;1;1;1;1;
2019-02-23 14:44:27;58.0244522094727;21.4375;2.375;2.74520596859708;1;1;1;1;
2019-02-23 14:54:27;54.4109535217285;21.5;2.875;2.74574835842473;1;1;1;1;
2019-02-23 15:04:27;55.2448387145996;21;2.75;2.74659454608783;1;1;1;1;
2019-02-23 15:14:27;54.4109535217285;21.125;2.875;2.74729865502545;1;1;0;1;
2019-02-23 15:24:27;52.4652252197266;21.1875;3;2.74770796432255;1;1;0;1;
2019-02-23 15:34:27;50.7974548339844;20.875;2.625;2.74781441287474;1;1;0;1;
2019-02-23 15:44:27;54.27197265625;20.875;2.75;2.74854194022891;1;1;0;1;
2019-02-23 15:54:27;54.549934387207;21.125;2.75;2.74919872669462;1;1;0;1;
2019-02-23 16:04:27;57.6075096130371;21.0625;2.75;2.75037435446423;1;1;0;1;
2019-02-23 16:14:27;55.5228004455566;21.125;2.75;2.75117882845445;1;1;0;1;
2019-02-23 16:24:27;55.6617813110352;20.875;2.625;2.75205626389277;1;1;0;1;
2019-02-23 16:34:27;55.8007621765137;21.0625;2.4375;2.75278523368274;1;1;0;1;
2019-02-23 16:44:27;53.8550300598145;21;2.625;2.75330872950125;1;1;0;1;
2019-02-23 16:54:27;52.326244354248;21;2.5;2.75353042754185;1;1;0;1;
2019-02-23 17:04:27;53.8550300598145;20.9375;2.25;2.75391181937157;1;1;0;1;
2019-02-23 17:14:27;55.1058578491211;20.625;2.125;2.75457115134782;1;1;0;1;
2019-02-23 17:24:27;55.9397430419922;20.875;2.125;2.75524956088867;1;1;0;1;
2019-02-23 17:34:27;51.9093017578125;20.75;2.375;2.75545156917594;1;1;0;1;
2019-02-23 17:44:27;57.3295478820801;20.75;2.125;2.75639599483355;1;1;0;1;
2019-02-23 17:54:27;55.8007621765137;21;2;2.75693333507833;1;1;0;1;
2019-02-23 18:04:27;59.8312034606934;20.9375;1.875;2.75807022506683;1;1;0;1;
2019-02-23 18:14:27;57.4685287475586;20.75;1.75;2.75885920384915;1;1;0;1;
2019-02-23 18:24:27;54.4109535217285;20.75;1.6875;2.75914188748766;1;1;0;1;
2019-02-23 18:34:27;57.6075096130371;20.875;1.5625;2.75981103781306;1;1;0;1;
2019-02-23 18:44:27;55.9397430419922;20.75;1.375;2.76019210037348;1;1;0;1;
2019-02-23 18:54:27;57.4685287475586;20.75;1.375;2.76080619432791;1;1;0;1;
2019-02-23 19:04:27;57.3295478820801;20.75;1.375;2.76139530883519;1;1;0;1;
2019-02-23 19:14:27;56.3566856384277;20.625;1.25;2.76183207955493;1;1;0;1;
2019-02-23 19:24:27;56.773624420166;20.75;1.25;2.76227719927559;1;1;0;1;
2019-02-23 19:34:27;57.6075096130371;20.75;1.125;2.76279398283091;1;1;0;1;
2019-02-23 19:44:27;56.9126052856445;20.8125;1.125;2.7631761271907;1;1;0;1;
2019-02-23 19:54:27;57.3295478820801;20.625;1.0625;2.76367126206462;1;1;0;1;
2019-02-23 20:04:27;59.4142608642578;20.6875;1;2.76442564512013;1;1;0;1;
2019-02-23 20:14:27;58.8583374023438;20.625;1.0625;2.76514395963344;1;1;0;1;
2019-02-23 20:24:27;57.3295478820801;20.5;1.125;2.76570667343129;1;1;0;1;
2019-02-23 20:34:27;58.8583374023438;20.5;1.25;2.76654624776862;1;1;0;1;
2019-02-23 20:44:27;57.3295478820801;20.8125;1;2.76692130695076;1;1;0;1;
2019-02-23 20:54:27;57.4685287475586;20.5625;1;2.76741757995045;1;1;0;1;
2019-02-23 21:04:27;58.9973182678223;20.75;1;2.76806055143714;1;1;0;1;
2019-02-23 21:14:27;58.5803756713867;20.625;0.8125;2.76861263768674;1;1;0;1;
2019-02-23 21:24:27;60.2481460571289;20.5;0.625;2.76938160632231;1;1;0;1;
2019-02-23 21:34:27;59.1362991333008;20.625;0.5;2.76988116502237;1;1;0;1;
2019-02-23 21:44:27;59.9701843261719;20.6875;0.625;2.77052520003931;1;1;0;1;
2019-02-23 21:54:27;59.6922225952148;20.625;0.6875;2.77117545203455;1;1;0;1;
2019-02-23 22:04:27;59.8312034606934;20.8125;0.625;2.77174130750317;1;1;0;1;
2019-02-23 22:14:27;58.9973182678223;20.625;0.625;2.77225827096088;1;1;0;1;
2019-02-23 22:24:27;57.7464904785156;20.625;0.5;2.77254111054822;1;1;0;1;
2019-02-23 22:34:27;59.5532417297363;20.75;0.6875;2.77310797292391;1;1;0;1;
2019-02-23 22:44:27;56.3566856384277;20.625;0.625;2.77323665626785;1;1;0;1;
2019-02-23 22:54:27;60.3871269226074;20.875;0.625;2.77384327016822;1;1;0;1;
2019-02-23 23:04:27;55.9397430419922;20.6875;0.75;2.77393427169228;1;1;0;1;
2019-02-23 23:14:27;55.9397430419922;20.6875;0.75;2.77402475568288;1;1;0;1;
2019-02-23 23:24:27;58.8583374023438;20.75;0.5;2.77440650078186;1;1;0;1;
