v1,v2
2.8949,-1.182698
2.9197299999999995,-1.094272
2.9362999999999992,-1.121905
2.9280399999999993,-1.044532
2.95289,-1.055585
2.9694599999999998,-1.121905
2.9860299999999995,-1.072165
3.0108800000000002,-1.127432
3.0108800000000002,-1.105325
3.0357399999999988,-1.110852
3.0523100000000003,-1.138485
3.085419999999999,-1.171644
3.1102999999999987,-1.144011
3.1434499999999996,-1.177171
3.176589999999999,-1.144011
3.226279999999999,-1.287704
3.259459999999999,-1.221384
3.32573,-1.127432
3.3754799999999996,-1.149538
3.4251799999999992,-1.210331
3.466619999999999,-1.221384
3.52468,-1.182698
3.574349999999999,-1.298757
3.64067,-1.210331
3.673829999999999,-1.188224
3.71532,-1.237964
3.773389999999999,-1.204804
3.8479799999999997,-1.237964
3.90606,-1.105325
3.9806600000000003,-1.138485
4.03875,-1.249017
4.1050699999999996,-1.254544
4.15484,-1.171644
4.2212,-1.155065
4.287569999999999,-1.138485
4.34568,-1.155065
4.412089999999999,-1.282177
4.495150000000001,-1.127432
4.553230000000001,-1.182698
4.61121,-1.138485
4.66113,-1.260071
4.719099999999999,-1.210331
4.785630000000001,-1.199278
4.852040000000001,-1.237964
4.90185,-1.188224
4.959960000000001,-1.204804
5.001480000000001,-1.149538
5.0512999999999995,-1.155065
5.10112,-1.160591
5.15094,-1.094272
5.20077,-1.199278
5.242290000000001,-1.215858
5.28382,-1.254544
5.31704,-1.160591
5.3502600000000005,-1.215858
5.38349,-1.160591
5.42502,-1.199278
5.46655,-1.215858
5.4997799999999994,-1.149538
5.524707000000001,-1.160591
5.557937000000001,-1.110852
5.59117,-1.193751
5.599527,-1.193751
5.649330000000001,-1.232437
5.690923,-1.177171
5.740731,-1.215858
5.77402,-1.232437
5.823882000000001,-1.188224
5.873746000000001,-1.210331
5.898678,-1.193751
5.923613,-1.132958
5.965118,-1.166118
5.973482000000001,-1.226911
5.998365,-1.155065
6.006783,-1.215858
6.031721000000001,-1.083218
6.106535000000001,-1.083218
6.139789,-1.204804
6.164729000000001,-1.155065
6.197985000000001,-1.099798
6.247871,-1.138485
6.281130000000001,-1.116378
6.322705000000001,-1.105325
6.364282000000001,-1.193751
6.389228000000001,-1.155065
6.430809,-1.193751
6.464074,-1.110852
6.513975,-1.105325
6.547243,-1.094272
6.563878000000001,-1.199278
6.580513,-1.166118
6.605466,-1.116378
6.630421,-1.149538
6.638738,-1.077692
6.638738,-1.160591
6.638738,-1.166118
6.638797,-1.099798
6.680390000000001,-1.160591
6.696967000000001,-1.016899
6.713605000000001,-1.105325
6.755261000000001,-1.072165
6.796858,-1.166118
6.830197,-1.099798
6.846838,-1.055585
6.8551590000000004,-1.061112
6.888565999999999,-1.132958
6.888565999999999,-1.121905
6.921911,-1.061112
6.930230999999999,-1.099798
6.946873999999999,-1.072165
6.980160999999999,-1.061112
6.996805999999999,-1.105325
7.030092999999999,-1.050059
7.030092999999999,-1.110852
7.0467379999999995,-1.132958
7.080027999999999,-1.011372
7.071705,-1.182698
7.071705,-1.094272
7.11332,-1.072165
7.129966,-0.9782127
7.1382889999999986,-1.088745
7.171583,-1.182698
7.213201999999999,-1.033479
7.229849999999999,-1.011372
7.254887999999999,-1.088745
7.2797969999999985,-1.066639
7.271536999999999,-1.088745
7.313160999999999,-0.9837393
7.371372999999998,-1.138485
