v1,v2
-7.865060000000003,1.497491
-7.88973,1.646688
-7.860620000000001,1.884297
-7.90635,1.9064
-7.92276,1.806936
-7.914660000000001,1.768255
-7.931019999999997,1.851142
-7.93113,1.707471
-7.877410000000001,1.690894
-7.882069999999999,1.281985
-7.8165900000000015,1.055427
-7.775570000000002,0.8896534
-7.751159999999999,0.8896534
-7.747610000000002,0.9891177
-7.70204,1.077531
-7.66113,0.7570343
-7.636520000000001,0.8012407
-7.62012,0.7680858
-7.5791499999999985,0.7017763
-7.562799999999999,0.790189
-7.530090000000001,0.7017763
-7.521880000000003,0.7183537
-7.50554,0.9062308
-7.5055900000000015,0.955963
-7.4892900000000004,0.9449114
-7.472929999999998,0.8951792
-7.440169999999998,0.7349311
-7.423820000000003,1.127263
-7.415670000000002,1.044376
-7.407520000000002,1.011221
-7.40757,1.044376
-7.399419999999999,1.022273
-7.374869999999998,0.8786018
-7.325659999999999,0.519425
-7.292849999999998,0.4586412
-7.251940000000001,0.4475896
-7.227340000000002,0.4696928
-7.19463,0.4254864
-7.161819999999999,0.4033832
-7.137450000000001,0.4807444
-7.137450000000001,0.5083734
-7.099900000000002,0.5802088
-7.07535,0.5912603
-7.104789999999998,0.7625601
-7.096589999999999,0.7736117
-7.11299,0.8620244
-7.080289999999998,0.7515085
-7.080289999999998,0.8012407
-7.063930000000003,0.7349311
-7.039429999999999,0.7680858
-7.031279999999999,0.817818
-7.023129999999998,0.7846633
-7.0067699999999995,0.9338598
-7.014969999999998,0.928334
-7.006819999999998,1.027798
-6.998669999999997,0.8786018
-6.998619999999999,0.9062308
-6.990469999999998,1.121737
-6.98236,1.35382
-7.006959999999999,1.414604
-7.015270000000001,1.486439
-7.023519999999998,1.464336
-7.015359999999998,1.331717
-7.03172,1.409078
-7.007159999999999,1.14384
-6.9907499999999985,0.9614888
-6.95795,0.8288696
-6.9252,0.7957148
-6.900649999999999,0.6907247
-6.867890000000003,0.7791375
-6.85153,0.6851989
-6.818840000000002,0.817818
-6.802430000000001,0.7128279
-6.802430000000001,0.7515085
-6.777919999999998,0.9338598
-6.777889999999999,0.9062308
-6.769820000000003,1.14384
-6.786230000000003,1.149366
-6.786230000000003,1.110685
-6.769920000000003,1.298563
-6.78631,1.232253
-6.778120000000001,1.049901
-6.761710000000001,0.7680858
-6.72081,0.6907247
-6.687999999999999,0.7017763
-6.663450000000001,0.8122922
-6.663450000000001,0.8122922
-6.655140000000003,1.077531
-6.663499999999999,0.900705
-6.625920000000001,0.9338598
-6.638830000000002,0.9228082
-6.622430000000001,0.9338598
-6.63063,0.9504372
-6.614280000000001,0.9946436
-6.597929999999998,0.8786018
-6.581569999999999,0.7680858
-6.56522,0.8288696
-6.557019999999998,0.8620244
-6.540669999999999,0.7791375
-6.52431,0.790189
-6.52431,0.8233439
-6.507919999999999,0.8012407
-6.475210000000001,0.5912603
-6.4424600000000005,0.4973218
-6.40972,0.4696928
-6.393319999999999,0.4807444
-6.3523700000000005,0.4420638
-6.336019999999998,0.4254864
-6.311429999999998,0.3868058
-6.311429999999998,0.547054
-6.27872,0.5415282
-6.262329999999999,0.3923316
-6.237780000000001,0.464167
-6.245929999999998,0.5360023
-6.221430000000002,0.4862702
-6.204879999999999,0.5028476
-6.167450000000002,0.4254864
-6.163979999999999,0.5525798
-6.163979999999999,0.5360023
-6.139469999999999,0.4807444
-6.131269999999997,0.4862702
-6.098580000000002,0.4475896
-6.098580000000002,0.5912603
-6.090340000000001,0.5360023
-6.098489999999998,0.4310122
-6.07394,0.4586412
-6.049400000000002,0.408909
-6.033090000000001,0.602312
-6.033090000000001,0.4475896
-6.0167,0.5028476
-5.9922,0.5249507
-6.01099,0.547054
-5.9757,0.4475896
-4.857980000000001,0.3315479
-3.4042700000000004,0.3647026
-4.629300000000001,0.4033832
-5.763400000000001,0.2431351
-5.07807,0.3039189
-5.640890000000002,0.408909
-6.3094699999999975,0.3149705
-5.47766,0.3591768
-5.08606,0.3039189
-5.045190000000002,0.3039189
-5.19201,0.3702284
-5.306230000000003,0.4033832
-5.359909999999999,0.4475896
-5.36317,0.4531154
-5.32235,0.4586412
-5.30603,0.4696928
-5.297830000000001,0.408909
-5.305959999999999,0.4144348
-5.32227,0.4475896
-5.29776,0.4144348
-5.26839,0.4531154
-5.289429999999999,0.4475896
-5.289429999999999,0.4696928
-5.289399999999997,0.491796
-5.281239999999997,0.5802088
-5.313869999999998,0.5138991
-5.2893599999999985,0.5083734
-5.2893599999999985,0.5138991
-5.2811699999999995,0.4586412
-5.2811699999999995,0.5360023
-5.285900000000002,0.4862702
-5.240220000000001,0.5691572
-5.2483,0.5028476
-5.150410000000001,0.5138991
-4.946449999999999,0.5967861
-4.938290000000002,0.5415282
-4.9056200000000025,0.6188894
-4.90551,0.602312
-4.913780000000003,0.6244152
-4.970780000000001,0.5967861
-4.962589999999999,0.6465183
-4.962589999999999,0.5912603
-4.98706,0.6575699
-4.978909999999999,0.6575699
-4.987030000000001,0.574683
-4.97072,0.6299409
-4.941300000000002,0.5636314
-4.962400000000002,0.6354667
-4.619700000000002,0.5912603
-4.472799999999999,0.6354667
-4.505409999999998,0.6133635
-4.501989999999999,0.6354667
-4.529780000000002,0.6409925
-4.595070000000003,0.6907247
-4.644030000000001,0.7349311
-4.66854,0.6962505
-4.66854,0.6354667
-4.497109999999999,0.602312
-4.18206,0.5802088
-4.232510000000001,0.5802088
-4.252110000000002,0.5691572
-4.30922,0.5360023
-4.34187,0.6299409
-4.382649999999998,0.5360023
-4.4071,0.519425
-4.439630000000001,0.5691572
-4.431440000000002,0.5691572
-4.439580000000003,0.5249507
-4.45589,0.547054
-4.4640299999999975,0.547054
-4.472149999999999,0.547054
-4.480309999999999,0.6354667
-4.145579999999999,0.5249507
-3.9823200000000014,0.602312
-4.031300000000002,0.7017763
-4.055820000000001,0.5967861
-4.139939999999999,0.6133635
-4.161809999999999,0.6354667
-4.251629999999999,0.6078377
-4.22711,0.6686215
-4.24343,0.6796731
-4.112829999999999,0.5912603
-3.8351900000000008,0.6299409
-3.802530000000001,0.6465183
-3.818850000000001,0.6244152
-3.851510000000001,0.6354667
-3.924990000000001,0.5912603
-3.965799999999998,0.6465183
-4.0146799999999985,0.6299409
-4.047339999999998,0.6354667
-4.088149999999999,0.6409925
-3.851420000000001,0.6741473
-3.769780000000001,0.7128279
-3.6914300000000004,0.6575699
-3.7451899999999974,0.6465183
-3.7696900000000007,0.6907247
-3.8186699999999973,0.6907247
-3.88401,0.7680858
-3.9085,0.7183537
-3.8920899999999996,0.7073021
-3.7941300000000027,0.7625601
-3.5573499999999996,0.7404569
-3.5328599999999994,0.7515085
-3.47569,0.7570343
-3.5490999999999993,0.7404569
-3.630749999999999,0.7073021
-3.687899999999999,0.7459827
-3.7205600000000025,0.7459827
-3.6879300000000015,0.7459827
-3.7531299999999987,0.6244152
-3.573520000000002,0.6133635
-3.37753,0.7238795
-3.3121800000000015,0.6188894
-3.36937,0.6686215
-3.4265100000000004,0.6465183
-3.48367,0.7128279
-3.524419999999999,0.6962505
-3.557079999999999,0.7349311
-3.573409999999999,0.6962505
-3.5603799999999985,0.6962505
-3.2548899999999996,0.7349311
-3.124209999999998,0.7128279
-3.1568799999999975,0.7128279
-3.271229999999999,0.6741473
-3.22222,0.6520441
-2.96077,0.6907247
-2.9934499999999993,0.6907247
-3.01793,0.6575699
-3.075129999999998,0.6575699
-3.132200000000001,0.6796731
-3.1730599999999995,0.6520441
-3.1812299999999993,0.6741473
-3.2302500000000016,0.7128279
-3.287420000000001,0.6686215
-3.0913900000000005,0.6630957
-2.8741400000000006,0.6299409
-2.927959999999999,0.6686215
-2.9524399999999993,0.6575699
-2.976969999999998,0.6244152
-3.0177000000000014,0.602312
-3.0830400000000004,0.574683
-3.1238600000000005,0.5415282
-3.17286,0.5967861
-3.1647099999999995,0.5802088
-3.2055299999999995,0.5691572
-3.25113,0.5249507
-3.213609999999999,0.6465183
-3.2544699999999978,0.6907247
-3.2707999999999977,0.6465183
-3.3361500000000035,0.7846633
-3.3442500000000024,0.7128279
-3.3115900000000025,0.7017763
-3.3524600000000007,0.817818
-3.376950000000001,0.7017763
-3.3606300000000005,0.6465183
-3.376950000000001,0.7238795
-3.3931900000000006,0.6907247
-3.40953,0.7349311
-3.40953,0.6520441
-3.3801699999999997,0.6465183
-3.40128,0.7570343
-3.4421,0.7128279
-3.4584800000000016,0.7404569
-3.4911400000000015,0.7349311
-3.4584800000000016,0.790189
-3.442050000000002,0.7183537
-3.474730000000001,0.7349311
-3.466570000000001,0.7128279
-3.474730000000001,0.7570343
-3.4910700000000006,0.7791375
-3.5236599999999996,0.7957148
-3.5399899999999995,0.7459827
-3.531850000000002,0.8012407
-3.540040000000001,0.8122922
-3.540040000000001,0.8012407
-3.51558,0.8122922
-3.523679999999999,0.8564987
-3.556329999999999,0.7736117
-3.556329999999999,0.8233439
-3.572680000000002,0.817818
-3.540050000000001,0.900705
-3.5726200000000006,0.8675502
-3.556329999999999,0.8841276
-3.564499999999999,0.9393856
-3.5808800000000005,0.9670146
-3.5889300000000013,0.9228082
-3.5971100000000007,0.9338598
-3.6052800000000005,0.9117566
-3.5889500000000005,0.9449114
-3.5971399999999996,0.8675502
-3.621559999999999,0.9780662
-3.6052399999999984,0.8012407
-3.613430000000001,0.955963
-3.613430000000001,0.8951792
-3.629809999999999,0.8343954
-3.6379699999999993,0.9449114
-3.6460800000000013,0.9725404
-3.637920000000001,0.9338598
-3.64611,0.9449114
-3.63795,0.9228082
-3.646049999999999,1.011221
-3.678750000000001,0.9946436
-3.678750000000001,0.9891177
