v1,v2
19.75,5.35075807571411
19.9375,5.2117772102356
20.0,5.90668106079102
20.0625,5.48973846435547
19.5625,5.48973846435547
19.375,5.7677001953125
19.0,5.7677001953125
18.625,6.3236231803894
18.25,6.04566144943237
18.0,6.18464231491089
17.8125,6.60158443450928
17.5625,7.2964882850647
16.625,8.40833377838135
15.9375,9.10323715209961
15.5,10.4930448532104
14.8125,11.1879482269287
13.875,12.5777559280396
9.6875,12.0218324661255
7.0625,13.5506210327148
5.25,14.9404277801514
4.4375,16.6081962585449
4.75,15.3573703765869
4.0625,16.3302345275879
2.4375,17.0251388549805
1.25,18.13698387146
2.625,19.943733215332
-0.6875,20.3606758117676
0.375,21.4725227355957
-0.125,20.9165992736816
1.0,23.2792720794678
-0.3125,26.0588855743408
-4.625,24.1131553649902
-3.4375,24.9470405578613
-2.0625,25.0860214233398
-2.25,25.7809238433838
-3.5625,26.3368473052979
-1.3125,26.4758281707764
-0.125,25.6419429779053
-4.0,26.4758281707764
-2.8125,30.0893268585205
-2.5,27.8656349182129
-2.5625,26.7537899017334
-6.1875,28.1435966491699
-5.125,26.7537899017334
-5.5,23.9741744995117
-7.375,25.7809238433838
-5.25,27.8656349182129
-6.5,26.1978664398193
-8.375,28.0046157836914
-5.8125,25.5029640197754
-6.3125,26.0588855743408
-6.6875,25.2250022888184
-4.625,25.5029640197754
-5.8125,22.7233486175537
-2.75,21.7504825592041
-2.6875,19.8047542572021
-2.625,21.8894634246826
-0.6875,20.7776184082031
-2.0,17.8590240478516
-0.625,18.2759647369385
1.625,16.7471771240234
3.5,15.4963512420654
3.9375,15.2183895111084
4.25,13.8285818099976
4.625,14.8014469146729
5.1875,12.9946975708008
6.25,12.8557167053223
6.75,12.5777559280396
7.25,11.882851600647
7.5,11.6048908233643
7.5625,12.0218324661255
7.6875,11.3269290924072
7.875,10.632025718689
7.9375,10.7710065841675
7.9375,10.4930448532104
7.9375,9.79814147949219
8.0625,9.65916061401367
8.25,9.65916061401367
8.3125,9.65916061401367
8.3125,9.24221801757813
8.125,8.82527637481689
7.875,8.82527637481689
8.0625,8.26935291290283
8.125,8.40833377838135
8.3125,8.26935291290283
7.9375,8.26935291290283
7.625,7.85241079330444
7.75,7.71343040466309
7.5,7.57444953918457
7.75,7.2964882850647
7.9375,7.15750741958618
7.8125,7.01852655410767
7.875,6.60158443450928
8.0625,6.87954568862915
7.9375,6.74056529998779
7.875,6.60158443450928
