v1,v2
1.1227870000000006,-3.071787
1.089499,-3.165708
0.9813109999999998,-3.127035
0.848179,-3.082837
0.46556599999999904,-3.209907
0.18287499999999923,-3.292779
-0.09973299999999874,-3.370126
-0.39887599999999956,-3.165708
-0.5317849999999993,-3.336977
-0.8058589999999999,-3.336977
-1.013439,-3.336977
-1.0798620000000003,-3.436424
-0.9636189999999996,-3.381176
-0.9636320000000005,-3.486147
-0.8557020000000009,-3.353552
-0.8805879999999995,-3.314878
-0.7975580000000004,-3.447473
-0.5567010000000003,-3.353552
-0.6314659999999996,-3.25963
-0.5982470000000006,-3.309353
-0.5151950000000003,-3.3867
-0.332415000000001,-3.099411
-0.049870999999999555,-3.370126
0.1163729999999994,-3.243056
0.04987200000000058,-3.24858
0.049875000000000114,-3.27068
0.041560000000000485,-3.502721
0.03324800000000039,-3.419849
-0.14129099999999895,-3.226481
-0.12467200000000034,-3.220956
-0.08311800000000069,-3.370126
-0.2493269999999992,-3.342502
-0.16622300000000045,-3.375651
-0.26594400000000107,-3.3867
-0.37396099999999954,-3.314878
-0.41550300000000107,-3.436424
-0.19116099999999925,-3.220956
-0.31581499999999885,-3.381176
-0.5816680000000005,-3.668465
-0.5318149999999999,-3.292779
-0.7145529999999987,-3.342502
-0.9221439999999994,-3.580068
-0.9968940000000011,-3.342502
-0.9637089999999997,-3.3867
-0.8972660000000001,-3.569019
-0.8142199999999988,-3.486147
-0.5982719999999997,-3.53587
-0.5152169999999998,-3.325928
-0.41552100000000003,-3.436424
-0.43213400000000135,-3.325928
-0.5816890000000008,-3.447473
-0.531841,-3.348027
-0.8723739999999989,-3.508246
-1.0052190000000003,-3.745812
-1.3787780000000005,-3.403275
-1.6194380000000006,-3.497196
-1.553058,-3.563494
-1.0633350000000004,-3.39775
-0.7727029999999999,-3.513771
-0.5567659999999997,-3.353552
-0.44875799999999977,-3.646366
-0.6813599999999997,-3.353552
-0.7394999999999996,-3.67399
-0.7062829999999991,-3.557969
-0.6813589999999987,-3.486147
-0.5567589999999996,-3.475097
-0.1662309999999998,-3.856308
-0.03324800000000039,-3.502721
