izolacija_ljeto.dat created from last.dat
TIMESTAMP,T11,T21,DT1temp,DT2temp,HF1,HF2
2022-01-13 19:02:47.89,21.23332,24.15317,21.25801,23.88296,0.1989423,1.0514287948608398
2022-01-13 19:03:47.88,21.23332,24.05487,21.26623,23.83379,0.2155209,1.2285069227218628
2022-01-13 19:04:47.88,21.23332,23.97295,21.25801,23.77644,0.2320994,1.075002670288086
2022-01-13 19:05:47.88,21.24153,23.89102,21.26623,23.70269,0.281835,1.1090986728668213
2022-01-13 19:06:47.88,21.23332,23.84186,21.2498,23.66991,0.2652565,1.25280499458313
2022-01-13 19:07:47.88,21.23332,24.06306,21.25801,23.78463,0.2707826,1.173874020576477
2022-01-13 19:08:47.89,21.24153,24.3006,21.27444,23.96489,0.2431517,1.2588938474655151
2022-01-13 19:09:47.89,21.24974,24.39887,21.28265,24.08777,0.2099947,1.207849144935608
2022-01-13 19:10:47.89,21.23332,24.38249,21.25801,24.09596,0.1768376,1.2005860805511477
2022-01-13 19:11:47.89,21.24974,24.33335,21.26623,24.07958,0.1547329,1.165354609489441
2022-01-13 19:12:47.89,21.20391,24.2385,21.22039,24.01747,0.1657853,1.132038116455078
2022-01-13 19:13:47.88,21.21212,24.22212,21.2286,24.00108,0.1934162,1.1624910831451416
2022-01-13 19:14:47.89,21.21212,24.55788,21.23681,24.1813,0.1989423,1.1527178287506104
2022-01-13 19:15:47.89,21.22033,24.99178,21.25324,24.42702,0.2320994,1.1420947313308716
2022-01-13 19:16:47.9,21.22033,25.20457,21.25324,24.65629,0.2431517,1.1830612421035769
2022-01-13 19:17:47.88,21.23676,25.25367,21.26966,24.80366,0.2928873,1.1356878280639648
2022-01-13 19:18:47.88,21.23676,25.1882,21.26966,24.82003,0.4199894,1.2776309251785278
2022-01-13 19:19:47.89,21.25318,25.10637,21.28609,24.80366,0.5249867,1.2312915325164795
2022-01-13 19:20:47.9,21.25318,24.99178,21.2943,24.72997,0.5028821,1.2929309606552124
2022-01-13 19:21:47.9,21.26961,24.89355,21.30251,24.68904,0.6410364,1.2364964485168457
2022-01-13 19:22:47.89,21.26961,24.81169,21.31894,24.60716,0.75156,1.263301134109497
2022-01-13 19:23:47.9,21.28603,24.84444,21.33536,24.60716,0.9173452,1.4074074029922483
2022-01-13 19:24:47.9,21.30246,25.27004,21.35179,24.80367,0.9283975,1.2512565851211548
2022-01-13 19:25:47.89,21.31067,25.61368,21.36,25.08198,1.08313,1.478355050086975
2022-01-13 19:26:47.91,21.32709,25.72821,21.39284,25.26202,1.193654,1.4177759885787964
2022-01-13 19:27:47.89,21.3353,25.69548,21.39284,25.32749,1.271021,1.4633487462997437
2022-01-13 19:28:47.9,21.32458,25.61936,21.39034,25.30044,1.348387,1.4454476833343506
2022-01-13 19:29:47.88,21.33279,25.52119,21.39855,25.25134,1.464437,1.3951523303985596
