eps_ljeto.dat created from last.dat
TIMESTAMP,T11,T21,DT1temp,DT2temp,HF1,HF2
2022-03-24 10:02:02.18,22.31156,30.17218,22.233,30.20505,-1.884297,-1.460202693939209
2022-03-24 10:03:02.18,22.27874,30.18509,22.22959,30.2261,-1.9064,-1.6484770774841309
2022-03-24 10:04:02.18,22.26233,30.18509,22.21318,30.21795,-1.806936,-1.9018189907073972
2022-03-24 10:05:02.19,22.25413,30.16879,22.21319,30.20166,-1.768255,-1.868533730506897
2022-03-24 10:06:02.17,22.24592,30.17694,22.20498,30.20981,-1.851142,-1.846293807029724
2022-03-24 10:07:02.18,22.22951,30.16064,22.18857,30.20166,-1.707471,-1.7897517681121826
2022-03-24 10:08:02.17,22.23772,30.11513,22.15095,30.16429,-1.690894,-1.7983700037002563
2022-03-24 10:09:02.18,22.25413,30.1362,22.21319,30.17721,-1.281985,-1.617052435874939
2022-03-24 10:10:02.17,22.29515,30.11174,22.26241,30.16091,-1.055427,-1.7155214548110962
2022-03-24 10:11:02.18,22.33617,30.11174,22.29523,30.16091,-0.8896534,-1.2802069187164309
2022-03-24 10:12:02.18,22.33137,30.08253,22.30684,30.13169,-0.8896534,-1.1099255084991455
2022-03-24 10:13:02.17,22.35598,30.10359,22.35266,30.15276,-0.9891177,-0.9247263073921204
2022-03-24 10:14:02.17,22.36419,30.06623,22.34786,30.11539,-1.077531,-0.9414049386978148
2022-03-24 10:15:02.19,22.3888,30.04993,22.37248,30.10724,-0.7570343,-1.0740493535995483
2022-03-24 10:16:02.16,22.41341,30.04993,22.39709,30.09909,-0.8012407,-1.153266429901123
2022-03-24 10:17:02.2,22.42981,30.04993,22.41349,30.09909,-0.7680858,-0.7798901200294495
2022-03-24 10:18:02.17,22.46263,30.04178,22.4381,30.09094,-0.7017763,-0.8761159181594849
2022-03-24 10:19:02.24,22.47083,30.03363,22.45451,30.08279,-0.790189,-0.8036095499992371
2022-03-24 10:20:02.17,22.48723,30.01732,22.46271,30.07464,-0.7017763,-0.7686399221420288
2022-03-24 10:21:02.23,22.49544,30.01732,22.47092,30.07464,-0.7183537,-0.9143714904785156
2022-03-24 10:22:02.19,22.50364,30.00918,22.47912,30.06649,-0.9062308,-0.821500301361084
2022-03-24 10:23:02.17,22.49544,30.00103,22.48732,30.06649,-0.955963,-0.8164474368095398
2022-03-24 10:24:02.19,22.49544,29.98473,22.47092,30.05019,-0.9449114,-0.9698047637939452
2022-03-24 10:25:02.18,22.50364,29.97657,22.47912,30.05019,-0.8951792,-1.0345730781555176
2022-03-24 10:26:02.18,22.52825,29.96842,22.51193,30.03389,-0.7349311,-1.0266337394714355
2022-03-24 10:27:02.18,22.53645,29.96027,22.52834,30.02574,-1.127263,-0.9787708520889282
2022-03-24 10:28:02.18,22.53645,29.95212,22.52013,30.01759,-1.044376,-0.7779179215431213
2022-03-24 10:29:02.18,22.53645,29.94397,22.52013,30.02574,-1.011221,-1.1716808080673218
2022-03-24 10:30:02.18,22.52825,29.93582,22.50373,30.01759,-1.044376,-1.1103142499923706
2022-03-24 10:31:02.18,22.52825,29.92767,22.49553,29.99314,-1.022273,-0.9898868799209596
2022-03-24 10:32:02.18,22.54465,29.91952,22.51193,30.00129,-0.8786018,-1.1064530611038208
2022-03-24 10:33:02.18,22.59386,29.91952,22.57755,30.00129,-0.519425,-1.053064465522766
2022-03-24 10:34:02.2,22.62667,29.91952,22.61036,30.00129,-0.4586412,-0.9406505227088928
2022-03-24 10:35:02.18,22.65128,29.90322,22.63497,29.98499,-0.4475896,-0.5941590666770935
2022-03-24 10:36:02.18,22.67588,29.90322,22.65957,29.98499,-0.4696928,-0.5582566261291504
2022-03-24 10:37:02.2,22.69228,29.88691,22.67598,29.96868,-0.4254864,-0.5051711201667786
2022-03-24 10:38:02.17,22.72509,29.88691,22.70878,29.96868,-0.4033832,-0.5543301701545715
2022-03-24 10:39:02.18,22.7121,29.84955,22.70399,29.93132,-0.4807444,-0.5063625574111938
2022-03-24 10:40:02.17,22.7121,29.84955,22.70399,29.93132,-0.5083734,-0.4289147853851318
2022-03-24 10:41:02.18,22.74149,29.84139,22.70399,29.93132,-0.5802088,-0.4949718415737152
2022-03-24 10:42:02.17,22.75789,29.83324,22.71219,29.91502,-0.5912603,-0.5260189175605774
2022-03-24 10:43:02.17,22.7203,29.82509,22.71219,29.90687,-0.7625601,-0.7046545147895813
2022-03-24 10:44:02.18,22.7285,29.82509,22.70399,29.90687,-0.7736117,-0.6675929427146912
2022-03-24 10:45:02.17,22.7121,29.82509,22.69579,29.91502,-0.8620244,-0.7605333924293518
2022-03-24 10:46:02.17,22.7285,29.80879,22.71219,29.89872,-0.7515085,-0.7804156541824341
2022-03-24 10:47:02.17,22.7285,29.80879,22.71219,29.89872,-0.8012407,-0.8645238280296326
2022-03-24 10:48:02.17,22.7367,29.80063,22.7286,29.89056,-0.7349311,-0.7733954787254333
2022-03-24 10:49:02.17,22.7449,29.78433,22.7286,29.88241,-0.7680858,-0.8454500436782837
2022-03-24 10:50:02.18,22.7449,29.77618,22.7286,29.87426,-0.817818,-0.815719485282898
2022-03-24 10:51:02.18,22.7449,29.76803,22.73679,29.86611,-0.7846633,-0.8212588429450989
2022-03-24 10:52:02.21,22.7531,29.75987,22.73679,29.85796,-0.9338598,-0.8599202632904053
2022-03-24 10:53:02.17,22.7449,29.75987,22.7286,29.85796,-0.928334,-0.845429539680481
2022-03-24 10:54:02.2,22.7449,29.75172,22.7286,29.84981,-1.027798,-0.92424875497818
2022-03-24 10:55:02.19,22.7449,29.74357,22.7286,29.84166,-0.8786018,-0.9328119158744812
2022-03-24 10:56:02.18,22.7531,29.75172,22.745,29.84981,-0.9062308,-1.023973822593689
