ivanovec.dat created from ../raw/last.dat
TIMESTAMP,T11,T21,DT1temp,DT2temp,HF1,HF2
2021-09-13 17:02:56.83,23.08512,28.10938,22.83097,28.10144,5.339501,2.856001377105713
2021-09-13 17:03:56.83,23.07207,28.10454,22.81791,28.15375,4.963622,2.824289321899414
2021-09-13 17:04:56.84,23.05674,28.23625,22.819,28.25281,4.985732,2.823837757110596
2021-09-13 17:05:56.83,23.01789,28.37717,22.78013,28.36924,4.654075,2.7267298698425293
2021-09-13 17:06:56.83,23.00484,28.08658,22.77528,28.10313,4.736986,2.6981303691864014
2021-09-13 17:07:56.84,22.96599,27.88456,22.74462,27.87662,4.455078,2.633636713027954
2021-09-13 17:08:56.84,22.96933,28.01039,22.74797,28.00244,4.416387,2.63185715675354
2021-09-13 17:09:56.83,22.94689,27.86554,22.72552,27.88209,4.20081,2.591852188110352
2021-09-13 17:10:56.84,22.94203,27.86887,22.73707,27.89359,4.305831,2.5449256896972656
2021-09-13 17:11:56.84,22.94313,27.78827,22.73816,27.82116,4.267131,2.519937753677368
2021-09-13 17:12:56.83,22.89834,27.82535,22.70978,27.83374,3.979708,2.526715040206909
2021-09-13 17:13:56.84,22.89123,27.67941,22.71907,27.72863,4.17316,2.501420497894287
2021-09-13 17:14:56.83,22.90278,27.69091,22.73063,27.75647,4.117886,2.4468085765838623
2021-09-13 17:15:56.83,22.86622,27.60548,22.69406,27.65471,4.13999,2.508084535598755
2021-09-13 17:16:56.83,22.87551,27.61473,22.70335,27.64762,4.084716,2.496253252029419
2021-09-13 17:17:56.83,22.88706,27.70792,22.7067,27.68363,3.902309,2.515920639038086
2021-09-13 17:18:56.84,22.85644,27.66109,22.68427,27.67764,3.96311,2.4291789531707764
2021-09-13 17:19:56.83,22.86799,27.61541,22.68763,27.60746,3.968633,2.4021899700164795
2021-09-13 17:20:56.84,22.86909,27.60833,22.69692,27.60854,3.841504,2.393635034561157
2021-09-13 17:21:56.83,22.84073,27.49022,22.66857,27.49044,3.753063,2.42024302482605
2021-09-13 17:22:56.83,22.83589,27.47723,22.66372,27.4611,3.686735,2.382429361343384
2021-09-13 17:23:56.83,22.84745,27.48058,22.67529,27.48079,3.769642,2.3775794506073
2021-09-13 17:24:56.83,22.84855,27.43265,22.66818,27.45737,3.730951,2.308330774307251
2021-09-13 17:25:56.83,22.8202,27.39624,22.64803,27.42096,3.808331,2.3443422317504883
2021-09-13 17:26:56.87,22.82356,27.37508,22.65139,27.4243,3.719894,2.368750095367432
2021-09-13 17:27:56.83,22.81646,27.51505,22.66069,27.56428,3.653564,2.346399545669556
2021-09-13 17:28:56.83,22.82803,27.42038,22.65586,27.43692,3.719892,2.3198511600494385
2021-09-13 17:29:56.83,22.79968,27.40031,22.63571,27.42503,3.614871,2.318912982940674
2021-09-13 17:30:56.83,22.80305,27.34647,22.63908,27.37936,3.648035,2.323085069656372
2021-09-13 17:31:56.83,22.80642,27.23543,22.64245,27.27649,3.659088,2.3143179416656494
2021-09-13 17:32:56.83,22.77808,27.13366,22.6059,27.18289,3.620396,2.280730962753296
2021-09-13 17:33:56.83,22.81089,27.15817,22.65513,27.19106,3.719887,2.3074424266815186
2021-09-13 17:34:56.83,22.78256,27.20349,22.62679,27.20369,3.697777,2.2774081230163574
2021-09-13 17:35:56.83,22.78593,27.20685,22.61376,27.17437,3.598285,2.267930507659912
2021-09-13 17:36:56.83,22.7811,27.12849,22.61712,27.13686,3.498792,2.3233602046966557
2021-09-13 17:37:56.85,22.7822,27.16228,22.62643,27.17065,3.504319,2.277850389480591
2021-09-13 17:38:56.84,22.77738,27.0921,22.62161,27.12499,3.515374,2.2788703441619877
2021-09-13 17:39:56.86,22.76546,27.03935,22.60968,27.04772,3.465628,2.268819570541382
2021-09-13 17:40:56.85,22.79006,26.98214,22.63429,26.99869,3.476682,2.2152187824249268
2021-09-13 17:41:56.85,22.73457,26.86964,22.57059,26.88618,3.4601,2.241628885269165
2021-09-13 17:42:56.86,22.72155,26.84031,22.56577,26.84051,3.449044,2.207803964614868
2021-09-13 17:43:56.85,22.71446,26.84959,22.55868,26.86614,3.509845,2.2379350662231445
2021-09-13 17:44:56.86,22.70964,26.79575,22.56206,26.79595,3.465626,2.238154888153076
2021-09-13 17:45:56.86,22.71301,26.76642,22.56544,26.78296,3.35508,2.2912843227386475
2021-09-13 17:46:56.85,22.7164,26.72074,22.56062,26.75363,3.377188,2.264436960220337
2021-09-13 17:47:56.84,22.71158,26.74046,22.564,26.77335,3.598281,2.254746437072754
2021-09-13 17:48:56.84,22.70449,26.74975,22.56512,26.79899,3.404825,2.219426155090332
2021-09-13 17:49:56.85,22.70787,26.78581,22.5685,26.82688,3.415879,2.263604164123535
2021-09-13 17:50:56.85,22.70306,26.74014,22.55548,26.78938,3.288751,2.223524570465088
2021-09-13 17:51:56.85,22.70644,26.80074,22.55066,26.81728,3.404825,2.229899644851685
2021-09-13 17:52:56.84,22.70982,26.77141,22.55404,26.77978,3.498789,2.195929765701294
2021-09-13 17:53:56.83,22.69681,26.72574,22.55743,26.74228,3.261115,2.188719749450684
2021-09-13 17:54:56.83,22.68379,26.69642,22.54441,26.71296,3.321915,2.244493007659912
2021-09-13 17:55:56.83,22.68718,26.65075,22.5396,26.66729,3.33297,2.151848077774048
2021-09-13 17:56:56.84,22.69057,26.58871,22.55119,26.60526,3.299806,2.2333550453186035
2021-09-13 17:57:56.84,22.68349,26.58984,22.53591,26.62273,3.443516,2.151442766189575
2021-09-13 17:58:56.84,22.68688,26.54417,22.5311,26.57706,3.509844,2.177976369857788
2021-09-13 17:59:56.84,22.68207,26.49849,22.52628,26.5232,3.211369,2.226401329040528
2021-09-13 18:00:56.83,22.66905,26.48551,22.52147,26.5184,3.410352,2.267484664916992
2021-09-13 18:01:56.83,22.69366,26.46916,22.55429,26.4857,3.095295,2.183968544006348
2021-09-13 18:02:56.83,22.65943,26.42687,22.52005,26.45158,3.272169,2.198973655700684
2021-09-13 18:03:56.84,22.69225,26.39416,22.54467,26.41888,3.216896,2.161543607711792
2021-09-13 18:04:56.83,22.67923,26.37301,22.53985,26.38955,3.095295,2.185537099838257
2021-09-13 18:05:56.83,22.67442,26.33551,22.53505,26.35205,3.211369,2.164630651473999
2021-09-13 18:06:56.83,22.66961,26.32254,22.53024,26.32272,3.239006,2.134523391723633
2021-09-13 18:07:56.84,22.65661,26.27687,22.51723,26.28522,3.145041,2.184864282608032
2021-09-13 18:08:56.83,22.6518,26.19846,22.51242,26.19865,3.288751,2.225903272628784
2021-09-13 18:09:56.83,22.67641,26.14939,22.52883,26.16593,3.239006,2.224571704864502
2021-09-13 18:10:56.83,22.6716,26.05463,22.52402,26.05481,3.16715,2.2979774475097656
2021-09-13 18:11:56.83,22.6586,25.96805,22.51101,25.9764,3.321915,2.341301918029785
2021-09-13 18:12:56.83,22.65379,25.96326,22.52262,25.96343,3.04555,2.3931753635406494
2021-09-13 18:13:56.83,22.64079,25.85213,22.51781,25.85229,3.084241,2.4315507411956787
2021-09-13 18:14:56.83,22.6572,25.86849,22.53423,25.86866,2.990276,2.327388286590576
2021-09-13 18:15:56.84,22.64419,25.83916,22.51301,25.84751,3.067659,2.406467199325561
2021-09-13 18:16:56.83,22.64164,25.80389,22.50226,25.80406,3.012386,2.286266803741455
2021-09-13 18:17:56.83,22.63685,25.78275,22.51387,25.78292,2.990276,2.342925786972046
2021-09-13 18:18:56.83,22.62384,25.8025,22.48446,25.78631,3.034495,2.328855037689209
2021-09-13 18:19:56.84,22.64025,25.81068,22.50087,25.81086,3.028968,2.3695034980773926
2021-09-13 18:20:56.83,22.62725,25.83044,22.50428,25.83879,2.951585,2.3877086639404297
2021-09-13 18:21:56.84,22.61425,25.69475,22.49127,25.69492,3.04555,2.416965961456299
2021-09-13 18:22:56.83,22.61765,25.59996,22.48646,25.60012,2.96264,2.472863912582397
2021-09-13 18:23:56.84,22.63405,25.64905,22.50287,25.64922,2.951585,2.4657645225524902
2021-09-13 18:24:56.83,22.62106,25.54608,22.49808,25.54625,2.968167,2.414053440093994
2021-09-13 18:25:56.83,22.62446,25.47583,22.48508,25.45963,2.896312,2.435918092727661
2021-09-13 18:26:56.83,22.61146,25.38102,22.48028,25.373,3.040022,2.444982051849365
2021-09-13 18:27:56.84,22.62787,25.39739,22.48849,25.38118,2.907367,2.3838937282562256
2021-09-13 18:28:56.84,22.61713,25.3785,22.48595,25.37048,3.017913,2.3822453022003174
2021-09-13 18:29:56.84,22.60413,25.35735,22.47295,25.35751,2.935003,2.373593807220459
2021-09-13 18:30:56.83,22.62054,25.34098,22.49757,25.32477,2.923949,2.4012222290039062
2021-09-13 18:31:56.83,22.60755,25.31165,22.48457,25.29544,2.852093,2.31363296508789
2021-09-13 18:32:56.83,22.60275,25.05311,22.47157,25.02052,2.885257,2.341129779815674
2021-09-13 18:33:56.83,22.61096,24.91394,22.48798,24.88134,2.990276,2.284259557723999
2021-09-13 18:34:56.83,22.59796,24.86003,22.46678,24.82743,2.912894,2.3214311599731445
2021-09-13 18:35:56.83,22.58496,24.83068,22.47019,24.80626,2.874203,2.340670585632324
2021-09-13 18:36:56.84,22.60137,24.83068,22.4866,24.80626,2.802348,2.236750841140747
2021-09-13 18:37:56.83,22.59064,24.70533,22.46766,24.66453,2.846566,2.1780781745910645
2021-09-13 18:38:56.84,22.57765,24.61047,22.45467,24.56148,2.79682,2.1656923294067383
2021-09-13 18:39:56.83,22.59406,24.52858,22.47108,24.46319,2.824457,2.2195262908935547
2021-09-13 18:40:56.84,22.58926,24.40093,22.46628,24.31915,2.824457,2.139340400695801
2021-09-13 18:41:56.84,22.57628,24.24051,22.45329,24.15872,2.868675,2.1099090576171875
2021-09-13 18:42:56.83,22.58448,24.10943,22.4615,24.01943,2.813402,2.129485845565796
2021-09-13 18:43:56.83,22.57374,23.96761,22.45076,23.8694,2.713911,2.11330509185791
2021-09-13 18:44:56.84,22.59015,23.85289,22.46717,23.77106,2.752602,2.1089625358581543
